,0,1,2,Latitude,Longitude
92,816028204,2,2019-06-13 12:16:42.516090,52.495057,13.339364
93,816047553,2,2019-06-13 12:16:42.516090,52.49438,13.339921
94,810005361,2,2019-06-13 12:16:42.516090,52.495373,13.340956
95,816022680,2,2019-06-13 12:16:42.516090,52.495802,13.339101
96,810003640,2,2019-06-13 12:16:42.516090,52.495118,13.341836
97,810002583,2,2019-06-13 12:16:42.516090,52.493361,13.341858
98,816045980,2,2019-06-13 12:16:42.516090,52.496394,13.337339
99,816045376,2,2019-06-13 12:16:42.516090,52.496608,13.337484
100,810000662,2,2019-06-13 12:16:42.516090,52.495011,13.343341
101,816037722,2,2019-06-13 12:16:42.516090,52.49255,13.341193
102,810002065,2,2019-06-13 12:16:42.516090,52.496722,13.341777
103,816046303,2,2019-06-13 12:16:42.516090,52.492774,13.336918
104,816046233,2,2019-06-13 12:16:42.516090,52.492585,13.337176
105,810003894,2,2019-06-13 12:16:42.516090,52.503573,13.339552
106,810002508,2,2019-06-13 12:16:42.516090,52.503593,13.339405
107,810003092,2,2019-06-13 12:16:42.516090,52.503658,13.33969
108,810003559,2,2019-06-13 12:16:42.516090,52.503162,13.339502
109,810006947,2,2019-06-13 12:16:42.516090,52.503998,13.339861
110,810003641,2,2019-06-13 12:16:42.516090,52.503031,13.339672
111,816047164,2,2019-06-13 12:16:42.516090,52.502993,13.339478
112,816045936,2,2019-06-13 12:16:42.516090,52.502991,13.339272
113,810004338,2,2019-06-13 12:16:42.516090,52.503963,13.34016
114,810006558,2,2019-06-13 12:16:42.516090,52.503038,13.339052
115,810006923,2,2019-06-13 12:16:42.516090,52.504287,13.340076
116,816028999,2,2019-06-13 12:16:42.516090,52.503681,13.338625
117,816045840,2,2019-06-13 12:16:42.516090,52.50318,13.340455
118,816028253,2,2019-06-13 12:16:42.516090,52.503617,13.34075
119,816046257,2,2019-06-13 12:16:42.516090,52.521228,13.338153
120,810003444,2,2019-06-13 12:16:42.516090,52.521904,13.338244
121,816035772,2,2019-06-13 12:16:42.516090,52.520405,13.340254
122,810023914,2,2019-06-13 12:16:42.516090,52.519786,13.340168
123,816000641,2,2019-06-13 12:16:42.516090,52.520785,13.336858
124,816024640,2,2019-06-13 12:16:42.516090,52.521047,13.336667
125,816028712,2,2019-06-13 12:16:42.516090,52.521053,13.336581
126,810002757,2,2019-06-13 12:16:42.516090,52.520146,13.337157
127,816049463,2,2019-06-13 12:16:42.516090,52.520429,13.342509
128,810000488,2,2019-06-13 12:16:42.516090,52.519871,13.337334
129,810000013,2,2019-06-13 12:16:42.516090,52.517575,13.339112
130,816036381,2,2019-06-13 12:16:42.516090,52.541294,13.339694
131,810026814,2,2019-06-13 12:16:42.516090,52.541499,13.339624
132,816045171,2,2019-06-13 12:16:42.516090,52.477251,13.356509
133,810023700,2,2019-06-13 12:16:42.516090,52.478922,13.354487
134,816046188,2,2019-06-13 12:16:42.516090,52.478957,13.352957
135,810006159,2,2019-06-13 12:16:42.516090,52.475591,13.358167
136,816053739,2,2019-06-13 12:16:42.516090,52.47958,13.352898
137,810002511,2,2019-06-13 12:16:42.516090,52.479575,13.350651
138,816053701,2,2019-06-13 12:16:42.516090,52.4803,13.356948
139,810002785,2,2019-06-13 12:16:42.516090,52.480972,13.353393
140,810006668,2,2019-06-13 12:16:42.516090,52.480023,13.34985
141,816028622,2,2019-06-13 12:16:42.516090,52.472089,13.355927
