,0,1,2,Longitude, Latitude
837,177265,1,2019-06-13 12:22:01.762888,13.370705,52.51935
838,178274,1,2019-06-13 12:22:01.762888,13.418983,52.500965
839,175946,1,2019-06-13 12:22:01.762888,13.4136715,52.54021
840,178118,1,2019-06-13 12:22:01.762888,13.381907,52.504528
841,176077,1,2019-06-13 12:22:01.762888,13.38181,52.50458
842,175511,1,2019-06-13 12:22:01.762888,13.410134,52.49934
843,176341,1,2019-06-13 12:22:01.762888,13.378139,52.533108
844,175298,1,2019-06-13 12:22:01.762888,13.383626,52.503586
845,184146,1,2019-06-13 12:22:01.762888,13.370556,52.51937
846,175161,1,2019-06-13 12:22:01.762888,13.383689,52.503525
847,175472,1,2019-06-13 12:22:01.762888,13.381485,52.504658
848,177885,1,2019-06-13 12:22:01.762888,13.3820586,52.5043263
849,175168,1,2019-06-13 12:22:01.762888,13.3820586,52.5043263
850,174974,1,2019-06-13 12:22:01.762888,13.3820586,52.5043263
851,177910,1,2019-06-13 12:22:01.762888,13.430992,52.506252
852,174727,1,2019-06-13 12:22:01.762888,13.414463,52.54025
853,175455,1,2019-06-13 12:22:01.762888,13.375331,52.50911
854,177340,1,2019-06-13 12:22:01.762888,13.41455,52.54025
855,175845,1,2019-06-13 12:22:01.762888,13.413945,52.540367
856,178170,1,2019-06-13 12:22:01.762888,13.392194,52.500404
857,174968,1,2019-06-13 12:22:01.762888,13.378803,52.50617
858,176876,1,2019-06-13 12:22:01.762888,13.370303,52.51944
859,176485,1,2019-06-13 12:22:01.762888,13.431023,52.506092
860,178095,1,2019-06-13 12:22:01.762888,13.376253,52.508163
861,175005,1,2019-06-13 12:22:01.762888,13.370666,52.52333
862,176770,1,2019-06-13 12:22:01.762888,13.434987,52.509388
863,176388,1,2019-06-13 12:22:01.762888,13.414243,52.540386
864,178039,1,2019-06-13 12:22:01.762888,13.376392,52.507874
865,177073,1,2019-06-13 12:22:01.762888,13.418552,52.50048
866,174793,1,2019-06-13 12:22:01.762888,13.439681,52.51807
867,176900,1,2019-06-13 12:22:01.762888,13.3759575,52.50817
868,176204,1,2019-06-13 12:22:01.762888,13.439786,52.518467
869,174690,1,2019-06-13 12:22:01.762888,13.378782,52.534084
870,176392,1,2019-06-13 12:22:01.762888,13.377315,52.506996
871,174739,1,2019-06-13 12:22:01.762888,13.439794,52.518326
872,175863,1,2019-06-13 12:22:01.762888,13.383548,52.536835
873,178185,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
874,183829,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
875,176023,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
876,184051,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
877,176535,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
878,176747,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
879,177727,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
880,183957,1,2019-06-13 12:22:01.762888,13.3758814,52.5081798
881,175341,1,2019-06-13 12:22:01.762888,13.428375,52.50419
882,175872,1,2019-06-13 12:22:01.762888,13.388091,52.538715
883,175010,1,2019-06-13 12:22:01.762888,13.431189,52.505856
884,177286,1,2019-06-13 12:22:01.762888,13.406584,52.498688
885,175186,1,2019-06-13 12:22:01.762888,13.371046,52.51449
886,176622,1,2019-06-13 12:22:01.762888,13.373205,52.510868
887,175026,1,2019-06-13 12:22:01.762888,13.4066463,52.4986318
888,176235,1,2019-06-13 12:22:01.762888,13.37509,52.5087
889,175282,1,2019-06-13 12:22:01.762888,13.3703721,52.5240026
890,186446,1,2019-06-13 12:22:01.762888,13.391817,52.53988
891,176892,1,2019-06-13 12:22:01.762888,13.434023,52.507874
892,176931,1,2019-06-13 12:22:01.762888,13.392451,52.499947
893,177209,1,2019-06-13 12:22:01.762888,13.388905,52.50088
894,174557,1,2019-06-13 12:22:01.762888,13.385327,52.53788
895,175666,1,2019-06-13 12:22:01.762888,13.40659,52.49851
896,183891,1,2019-06-13 12:22:01.762888,13.401265,52.498592
897,176624,1,2019-06-13 12:22:01.762888,13.428831,52.504112
898,178276,1,2019-06-13 12:22:01.762888,13.436492,52.510147
899,177550,1,2019-06-13 12:22:01.762888,13.385591,52.538113
900,176595,1,2019-06-13 12:22:01.762888,13.434530584,52.531960417
901,184174,1,2019-06-13 12:22:01.762888,13.43709,52.51082
902,175697,1,2019-06-13 12:22:01.762888,13.399553,52.49864
903,175588,1,2019-06-13 12:22:01.762888,13.440195,52.522938
904,175506,1,2019-06-13 12:22:01.762888,13.373564,52.50983
905,177790,1,2019-06-13 12:22:01.762888,13.385034,52.53795
906,178055,1,2019-06-13 12:22:01.762888,13.420536,52.500534
907,178301,1,2019-06-13 12:22:01.762888,13.389792,52.50038
908,176470,1,2019-06-13 12:22:01.762888,13.4368827,52.5296773
909,176064,1,2019-06-13 12:22:01.762888,13.436899,52.52977
910,184071,1,2019-06-13 12:22:01.762888,13.43494,52.50817
911,176410,1,2019-06-13 12:22:01.762888,13.434957,52.508175
912,174578,1,2019-06-13 12:22:01.762888,13.420062,52.50026
913,176108,1,2019-06-13 12:22:01.762888,13.417162,52.499504
914,176056,1,2019-06-13 12:22:01.762888,13.432233,52.50582
915,175464,1,2019-06-13 12:22:01.762888,13.432257,52.50579
916,176405,1,2019-06-13 12:22:01.762888,13.39161,52.499695
917,178090,1,2019-06-13 12:22:01.762888,13.391297,52.49975
918,176491,1,2019-06-13 12:22:01.762888,13.372044,52.5111
919,176893,1,2019-06-13 12:22:01.762888,13.421969,52.500664
920,184161,1,2019-06-13 12:22:01.762888,13.417614,52.499443
921,178157,1,2019-06-13 12:22:01.762888,13.3733015,52.50946
922,177546,1,2019-06-13 12:22:01.762888,13.39252,52.540627
923,174990,1,2019-06-13 12:22:01.762888,13.417574,52.499413
924,177524,1,2019-06-13 12:22:01.762888,13.369595,52.5155
925,177678,1,2019-06-13 12:22:01.762888,13.369585,52.51551
926,176205,1,2019-06-13 12:22:01.762888,13.385313,52.501553
927,176985,1,2019-06-13 12:22:01.762888,13.405617,52.49802
928,178061,1,2019-06-13 12:22:01.762888,13.39172,52.499542
929,177922,1,2019-06-13 12:22:01.762888,13.4061775,52.498016
930,176073,1,2019-06-13 12:22:01.762888,13.37186,52.51113
931,176176,1,2019-06-13 12:22:01.762888,13.41757,52.499374
932,176566,1,2019-06-13 12:22:01.762888,13.371854,52.51112
933,175905,1,2019-06-13 12:22:01.762888,13.371922,52.511013
934,178150,1,2019-06-13 12:22:01.762888,13.391577,52.499542
935,174656,1,2019-06-13 12:22:01.762888,13.387416,52.500732
936,175644,1,2019-06-13 12:22:01.762888,13.417337,52.499283
937,176057,1,2019-06-13 12:22:01.762888,13.377993,52.505264
938,175894,1,2019-06-13 12:22:01.762888,13.373527,52.531048
939,175987,1,2019-06-13 12:22:01.762888,13.371865,52.51092
940,175648,1,2019-06-13 12:22:01.762888,13.406111,52.49789
941,177429,1,2019-06-13 12:22:01.762888,13.4175816,52.4992507
942,175657,1,2019-06-13 12:22:01.762888,13.4175816,52.4992507
943,175428,1,2019-06-13 12:22:01.762888,13.37175,52.51096
944,174877,1,2019-06-13 12:22:01.762888,13.371732,52.510956
945,177045,1,2019-06-13 12:22:01.762888,13.371658,52.511005
946,174881,1,2019-06-13 12:22:01.762888,13.377008,52.505753
947,174677,1,2019-06-13 12:22:01.762888,13.432691,52.505566
948,178248,1,2019-06-13 12:22:01.762888,13.434027,52.533566
949,177453,1,2019-06-13 12:22:01.762888,13.3785715,52.504536
950,178004,1,2019-06-13 12:22:01.762888,13.371233,52.511276
951,178193,1,2019-06-13 12:22:01.762888,13.368401,52.522305
952,174753,1,2019-06-13 12:22:01.762888,13.418776,52.49929
953,177516,1,2019-06-13 12:22:01.762888,13.369517,52.525978
954,174790,1,2019-06-13 12:22:01.762888,13.371112,52.511265
955,184043,1,2019-06-13 12:22:01.762888,13.423019,52.50052
956,175785,1,2019-06-13 12:22:01.762888,13.415417,52.541462
957,183999,1,2019-06-13 12:22:01.762888,13.368369,52.52231
958,177247,1,2019-06-13 12:22:01.762888,13.387618,52.50023
959,174556,1,2019-06-13 12:22:01.762888,13.423022,52.500465
960,175460,1,2019-06-13 12:22:01.762888,13.372971,52.50887
961,177951,1,2019-06-13 12:22:01.762888,13.368262,52.522144
962,175525,1,2019-06-13 12:22:01.762888,13.369455,52.52621
963,177613,1,2019-06-13 12:22:01.762888,13.4229862,52.5003789
964,178049,1,2019-06-13 12:22:01.762888,13.418535,52.499058
965,175491,1,2019-06-13 12:22:01.762888,13.36914,52.525814
966,176232,1,2019-06-13 12:22:01.762888,13.373391,52.508175
967,183732,1,2019-06-13 12:22:01.762888,13.43552,52.53279
968,177834,1,2019-06-13 12:22:01.762888,13.376344,52.505615
969,177338,1,2019-06-13 12:22:01.762888,13.387698,52.500004
970,175035,1,2019-06-13 12:22:01.762888,13.441617,52.516308
971,177104,1,2019-06-13 12:22:01.762888,13.369073,52.52591
972,176285,1,2019-06-13 12:22:01.762888,13.369445,52.526726
973,177770,1,2019-06-13 12:22:01.762888,13.369371,52.526707
974,184048,1,2019-06-13 12:22:01.762888,13.369386,52.526745
975,176174,1,2019-06-13 12:22:01.762888,13.3690095,52.5259968
976,176334,1,2019-06-13 12:22:01.762888,13.3690095,52.5259968
977,176318,1,2019-06-13 12:22:01.762888,13.3690095,52.5259968
978,177166,1,2019-06-13 12:22:01.762888,13.3690095,52.5259968
979,178324,1,2019-06-13 12:22:01.762888,13.3690095,52.5259968
980,175680,1,2019-06-13 12:22:01.762888,13.3690095,52.5259968
981,175974,1,2019-06-13 12:22:01.762888,13.378004,52.50429
982,177300,1,2019-06-13 12:22:01.762888,13.436568,52.53211
983,175142,1,2019-06-13 12:22:01.762888,13.430268,52.5033
984,177547,1,2019-06-13 12:22:01.762888,13.398975,52.497566
985,176308,1,2019-06-13 12:22:01.762888,13.371205,52.529785
986,183713,1,2019-06-13 12:22:01.762888,13.441013,52.526062
987,178258,1,2019-06-13 12:22:01.762888,13.429545,52.502842
988,176683,1,2019-06-13 12:22:01.762888,13.37016,52.528408
989,176915,1,2019-06-13 12:22:01.762888,13.369101,52.526615
990,177627,1,2019-06-13 12:22:01.762888,13.422883,52.49996
991,177282,1,2019-06-13 12:22:01.762888,13.382779,52.501583
992,177302,1,2019-06-13 12:22:01.762888,13.435854,52.53299
993,175884,1,2019-06-13 12:22:01.762888,13.413879,52.54224
994,176668,1,2019-06-13 12:22:01.762888,13.430736,52.536724
995,175610,1,2019-06-13 12:22:01.762888,13.389783,52.498997
996,177631,1,2019-06-13 12:22:01.762888,13.442238,52.516434
997,184024,1,2019-06-13 12:22:01.762888,13.393222649,52.541854448
998,176436,1,2019-06-13 12:22:01.762888,13.4319515,52.503918
999,184041,1,2019-06-13 12:22:01.762888,13.426455,52.50102
1000,177258,1,2019-06-13 12:22:01.762888,13.367046,52.52075
1001,177722,1,2019-06-13 12:22:01.762888,13.398844,52.497158
1002,176665,1,2019-06-13 12:22:01.762888,13.367165,52.51732
1003,183682,1,2019-06-13 12:22:01.762888,13.391727,52.498287
1004,178204,1,2019-06-13 12:22:01.762888,13.425289,52.500393
1005,184094,1,2019-06-13 12:22:01.762888,13.366875,52.521378
1006,178336,1,2019-06-13 12:22:01.762888,13.395768,52.497475
1007,176848,1,2019-06-13 12:22:01.762888,13.426084,52.500664
1008,184178,1,2019-06-13 12:22:01.762888,13.367156,52.523376
1009,177995,1,2019-06-13 12:22:01.762888,13.431214,52.503128
1010,177389,1,2019-06-13 12:22:01.762888,13.439854,52.510536
1011,186449,1,2019-06-13 12:22:01.762888,13.43101,52.502975
1012,184109,1,2019-06-13 12:22:01.762888,13.419661,52.541504
1013,175434,1,2019-06-13 12:22:01.762888,13.431315,52.50313
1014,177997,1,2019-06-13 12:22:01.762888,13.436636,52.506947
1015,176840,1,2019-06-13 12:22:01.762888,13.431094,52.502995
1016,176020,1,2019-06-13 12:22:01.762888,13.3919,52.4981
1017,176309,1,2019-06-13 12:22:01.762888,13.3919,52.4981
1018,174671,1,2019-06-13 12:22:01.762888,13.431191,52.503025
1019,176898,1,2019-06-13 12:22:01.762888,13.431147,52.502975
1020,177288,1,2019-06-13 12:22:01.762888,13.431351,52.503067
1021,183909,1,2019-06-13 12:22:01.762888,13.431147,52.50294
1022,177813,1,2019-06-13 12:22:01.762888,13.405461,52.496635
1023,175038,1,2019-06-13 12:22:01.762888,13.431408,52.50306
1024,186457,1,2019-06-13 12:22:01.762888,13.428723,52.501644
1025,176362,1,2019-06-13 12:22:01.762888,13.399253,52.54313
1026,176811,1,2019-06-13 12:22:01.762888,13.41704,52.497814
1027,177810,1,2019-06-13 12:22:01.762888,13.427888,52.50123
1028,175522,1,2019-06-13 12:22:01.762888,13.373886,52.506195
1029,176208,1,2019-06-13 12:22:01.762888,13.392156,52.497906
1030,175869,1,2019-06-13 12:22:01.762888,13.431386,52.50296
1031,177394,1,2019-06-13 12:22:01.762888,13.373604,52.506348
1032,186929,1,2019-06-13 12:22:01.762888,13.431463,52.502964
1033,176081,1,2019-06-13 12:22:01.762888,13.430584,52.50242
1034,175921,1,2019-06-13 12:22:01.762888,13.391401,52.497982
1035,178278,1,2019-06-13 12:22:01.762888,13.430831,52.50252
1036,175922,1,2019-06-13 12:22:01.762888,13.44329,52.51666
1037,175258,1,2019-06-13 12:22:01.762888,13.385891,52.49949
1038,186837,1,2019-06-13 12:22:01.762888,13.443308,52.51662
1039,177878,1,2019-06-13 12:22:01.762888,13.443329,52.51667
1040,176089,1,2019-06-13 12:22:01.762888,13.443342,52.516712
1041,186923,1,2019-06-13 12:22:01.762888,13.376358,52.53595
1042,175280,1,2019-06-13 12:22:01.762888,13.372244,52.507328
1043,177216,1,2019-06-13 12:22:01.762888,13.376486,52.53607
1044,174621,1,2019-06-13 12:22:01.762888,13.396459,52.49693
1045,177313,1,2019-06-13 12:22:01.762888,13.382512,52.539333
1046,177892,1,2019-06-13 12:22:01.762888,13.4344447,52.5045783
1047,176080,1,2019-06-13 12:22:01.762888,13.39196,52.497654
1048,178113,1,2019-06-13 12:22:01.762888,13.430072,52.501873
1049,177054,1,2019-06-13 12:22:01.762888,13.375429,52.504505
1050,176175,1,2019-06-13 12:22:01.762888,13.381463,52.501034
1051,176508,1,2019-06-13 12:22:01.762888,13.376225,52.536102
1052,175880,1,2019-06-13 12:22:01.762888,13.376367,52.536213
1053,174874,1,2019-06-13 12:22:01.762888,13.3763668,52.5362225
1054,177913,1,2019-06-13 12:22:01.762888,13.3763668,52.5362225
1055,175811,1,2019-06-13 12:22:01.762888,13.386993,52.541206
1056,177269,1,2019-06-13 12:22:01.762888,13.375821,52.50405
1057,175225,1,2019-06-13 12:22:01.762888,13.37526,52.504414
1058,176351,1,2019-06-13 12:22:01.762888,13.398641236,52.496421134
1059,177994,1,2019-06-13 12:22:01.762888,13.425074,52.499424
1060,175233,1,2019-06-13 12:22:01.762888,13.391685,52.497444
1061,176550,1,2019-06-13 12:22:01.762888,13.3719225,52.53308
1062,177160,1,2019-06-13 12:22:01.762888,13.414823,52.543247
1063,184155,1,2019-06-13 12:22:01.762888,13.425044,52.499348
1064,175201,1,2019-06-13 12:22:01.762888,13.405146,52.495964
1065,175001,1,2019-06-13 12:22:01.762888,13.444493,52.519993
1066,175598,1,2019-06-13 12:22:01.762888,13.432443,52.50261
1067,176460,1,2019-06-13 12:22:01.762888,13.433419,52.50306
1068,177215,1,2019-06-13 12:22:01.762888,13.365967,52.51497
1069,183992,1,2019-06-13 12:22:01.762888,13.370301,52.507896
1070,186928,1,2019-06-13 12:22:01.762888,13.366085,52.5257
1071,176883,1,2019-06-13 12:22:01.762888,13.392454,52.496902
1072,183870,1,2019-06-13 12:22:01.762888,13.370245,52.50793
1073,176166,1,2019-06-13 12:22:01.762888,13.375684,52.53664
1074,177003,1,2019-06-13 12:22:01.762888,13.424858,52.498795
1075,175275,1,2019-06-13 12:22:01.762888,13.369258,52.50883
1076,178059,1,2019-06-13 12:22:01.762888,13.426563,52.499416
1077,178017,1,2019-06-13 12:22:01.762888,13.417767,52.496845
1078,175826,1,2019-06-13 12:22:01.762888,13.389499,52.49744
1079,176484,1,2019-06-13 12:22:01.762888,13.4410095,52.509064
1080,177618,1,2019-06-13 12:22:01.762888,13.399168577,52.5442785
1081,176015,1,2019-06-13 12:22:01.762888,13.425208,52.498795
1082,184097,1,2019-06-13 12:22:01.762888,13.401957,52.544483
1083,177827,1,2019-06-13 12:22:01.762888,13.386829,52.49808
1084,175792,1,2019-06-13 12:22:01.762888,13.391551,52.496853
1085,176099,1,2019-06-13 12:22:01.762888,13.385658,52.541576
1086,174930,1,2019-06-13 12:22:01.762888,13.432167,52.501877
1087,186919,1,2019-06-13 12:22:01.762888,13.426073,52.498974
1088,176737,1,2019-06-13 12:22:01.762888,13.434839,52.503338
1089,177252,1,2019-06-13 12:22:01.762888,13.386158,52.498142
1090,176009,1,2019-06-13 12:22:01.762888,13.385408,52.49838
1091,175318,1,2019-06-13 12:22:01.762888,13.4196396,52.4969983
1092,175683,1,2019-06-13 12:22:01.762888,13.4196396,52.4969983
1093,175333,1,2019-06-13 12:22:01.762888,13.4196396,52.4969983
1094,176255,1,2019-06-13 12:22:01.762888,13.426312,52.49902
1095,176609,1,2019-06-13 12:22:01.762888,13.426454,52.499073
1096,177570,1,2019-06-13 12:22:01.762888,13.419666,52.496986
1097,177796,1,2019-06-13 12:22:01.762888,13.431977,52.501575
1098,183860,1,2019-06-13 12:22:01.762888,13.429846,52.500484
1099,177632,1,2019-06-13 12:22:01.762888,13.4304642,52.5007529
1100,176760,1,2019-06-13 12:22:01.762888,13.4304642,52.5007529
1101,176400,1,2019-06-13 12:22:01.762888,13.419965,52.497013
1102,177059,1,2019-06-13 12:22:01.762888,13.391438,52.496666
1103,174946,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1104,177159,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1105,183736,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1106,176587,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1107,176468,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1108,178316,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1109,175173,1,2019-06-13 12:22:01.762888,13.3825224,52.49936
1110,176650,1,2019-06-13 12:22:01.762888,13.401109,52.49536
1111,177207,1,2019-06-13 12:22:01.762888,13.4263229,52.4989273
1112,176449,1,2019-06-13 12:22:01.762888,13.4263229,52.4989273
1113,183755,1,2019-06-13 12:22:01.762888,13.4263229,52.4989273
1114,176886,1,2019-06-13 12:22:01.762888,13.4385195,52.505978
1115,176416,1,2019-06-13 12:22:01.762888,13.368195,52.53077
1116,177382,1,2019-06-13 12:22:01.762888,13.3969345,52.495644
1117,175510,1,2019-06-13 12:22:01.762888,13.419806,52.49683
1118,184002,1,2019-06-13 12:22:01.762888,13.427612,52.49928
1119,178148,1,2019-06-13 12:22:01.762888,13.419705,52.49677
1120,176874,1,2019-06-13 12:22:01.762888,13.397727,52.49543
1121,186838,1,2019-06-13 12:22:01.762888,13.431797,52.501114
1122,178327,1,2019-06-13 12:22:01.762888,13.37787,52.501232
1123,176990,1,2019-06-13 12:22:01.762888,13.424,52.49787
1124,178310,1,2019-06-13 12:22:01.762888,13.397078,52.495457
1125,177987,1,2019-06-13 12:22:01.762888,13.431476,52.500828
1126,174880,1,2019-06-13 12:22:01.762888,13.431439,52.500793
1127,177139,1,2019-06-13 12:22:01.762888,13.369795,52.53311
1128,176921,1,2019-06-13 12:22:01.762888,13.397259,52.495358
1129,178271,1,2019-06-13 12:22:01.762888,13.420931,52.496857
1130,175671,1,2019-06-13 12:22:01.762888,13.439239,52.50603
1131,177809,1,2019-06-13 12:22:01.762888,13.407732,52.49494
1132,175985,1,2019-06-13 12:22:01.762888,13.38356,52.498505
1133,177736,1,2019-06-13 12:22:01.762888,13.384858,52.498043
1134,183791,1,2019-06-13 12:22:01.762888,13.43391,52.502014
1135,177331,1,2019-06-13 12:22:01.762888,13.380827,52.49954
1136,175159,1,2019-06-13 12:22:01.762888,13.380851,52.499516
1137,183959,1,2019-06-13 12:22:01.762888,13.370727,52.53421
1138,176127,1,2019-06-13 12:22:01.762888,13.381355,52.49928
1139,176306,1,2019-06-13 12:22:01.762888,13.37062,52.53418
1140,184045,1,2019-06-13 12:22:01.762888,13.37062,52.53418
1141,176973,1,2019-06-13 12:22:01.762888,13.369972,52.506443
1142,176533,1,2019-06-13 12:22:01.762888,13.367892,52.531395
1143,174686,1,2019-06-13 12:22:01.762888,13.421069,52.496727
1144,174876,1,2019-06-13 12:22:01.762888,13.421131,52.49674
1145,175190,1,2019-06-13 12:22:01.762888,13.377272,52.538918
1146,174820,1,2019-06-13 12:22:01.762888,13.424989,52.49781
1147,186948,1,2019-06-13 12:22:01.762888,13.433042,52.501316
1148,176083,1,2019-06-13 12:22:01.762888,13.390361,52.49628
1149,184162,1,2019-06-13 12:22:01.762888,13.419933832,52.49636027
1150,177973,1,2019-06-13 12:22:01.762888,13.384496,52.497868
1151,176953,1,2019-06-13 12:22:01.762888,13.382588,52.498547
1152,183800,1,2019-06-13 12:22:01.762888,13.395201,52.495293
1153,177673,1,2019-06-13 12:22:01.762888,13.390174,52.49623
1154,184096,1,2019-06-13 12:22:01.762888,13.42052,52.496403
1155,176608,1,2019-06-13 12:22:01.762888,13.433993,52.501713
1156,176748,1,2019-06-13 12:22:01.762888,13.4358425,52.502857
1157,175698,1,2019-06-13 12:22:01.762888,13.369108,52.50687
1158,174991,1,2019-06-13 12:22:01.762888,13.369092,52.50683
1159,183700,1,2019-06-13 12:22:01.762888,13.424394,52.497414
1160,176434,1,2019-06-13 12:22:01.762888,13.437284,52.503742
1161,177181,1,2019-06-13 12:22:01.762888,13.388955,52.496387
1162,176825,1,2019-06-13 12:22:01.762888,13.424485,52.497368
1163,175174,1,2019-06-13 12:22:01.762888,13.3828336,52.5417773
1164,175383,1,2019-06-13 12:22:01.762888,13.381128,52.541103
1165,177942,1,2019-06-13 12:22:01.762888,13.437803,52.536003
1166,176549,1,2019-06-13 12:22:01.762888,13.423913,52.54286
1167,177043,1,2019-06-13 12:22:01.762888,13.373123,52.50318
1168,175328,1,2019-06-13 12:22:01.762888,13.412787,52.494766
1169,177193,1,2019-06-13 12:22:01.762888,13.372834,52.50331
1170,175954,1,2019-06-13 12:22:01.762888,13.368197,52.53271
1171,178176,1,2019-06-13 12:22:01.762888,13.439058,52.535233
1172,175020,1,2019-06-13 12:22:01.762888,13.366006,52.509945
1173,178042,1,2019-06-13 12:22:01.762888,13.4456295,52.5129106
1174,183890,1,2019-06-13 12:22:01.762888,13.436653,52.50295
1175,174570,1,2019-06-13 12:22:01.762888,13.435487,52.50213
1176,178031,1,2019-06-13 12:22:01.762888,13.4392,52.535316
1177,177732,1,2019-06-13 12:22:01.762888,13.412638,52.54547
1178,184017,1,2019-06-13 12:22:01.762888,13.442841,52.531853
1179,186927,1,2019-06-13 12:22:01.762888,13.436824,52.502815
1180,177081,1,2019-06-13 12:22:01.762888,13.3957615,52.49469
1181,174625,1,2019-06-13 12:22:01.762888,13.435688,52.50205
1182,174786,1,2019-06-13 12:22:01.762888,13.435016,52.50162
1183,177223,1,2019-06-13 12:22:01.762888,13.439429,52.53535
1184,176959,1,2019-06-13 12:22:01.762888,13.4394845,52.5353105
1185,186999,1,2019-06-13 12:22:01.762888,13.439405,52.535397
1186,177291,1,2019-06-13 12:22:01.762888,13.439441,52.53541
1187,174648,1,2019-06-13 12:22:01.762888,13.439504,52.535362
1188,176678,1,2019-06-13 12:22:01.762888,13.372153,52.503277
1189,183727,1,2019-06-13 12:22:01.762888,13.371321,52.50387
1190,175825,1,2019-06-13 12:22:01.762888,13.395047,52.494583
1191,176631,1,2019-06-13 12:22:01.762888,13.420211,52.49558
1192,175393,1,2019-06-13 12:22:01.762888,13.39499,52.49458
1193,175113,1,2019-06-13 12:22:01.762888,13.39499,52.49458
1194,178289,1,2019-06-13 12:22:01.762888,13.404791,52.493835
1195,177386,1,2019-06-13 12:22:01.762888,13.435087,52.5013311
1196,175484,1,2019-06-13 12:22:01.762888,13.435087,52.5013311
1197,186926,1,2019-06-13 12:22:01.762888,13.435053,52.501225
1198,177781,1,2019-06-13 12:22:01.762888,13.3948,52.494507
1199,174562,1,2019-06-13 12:22:01.762888,13.4350395,52.501205
1200,174870,1,2019-06-13 12:22:01.762888,13.422226,52.495953
1201,176597,1,2019-06-13 12:22:01.762888,13.43506,52.5012
1202,184047,1,2019-06-13 12:22:01.762888,13.423251,52.496212
1203,177624,1,2019-06-13 12:22:01.762888,13.440447,52.504982
1204,175722,1,2019-06-13 12:22:01.762888,13.4405,52.50502
1205,175729,1,2019-06-13 12:22:01.762888,13.394544,52.49446
1206,176809,1,2019-06-13 12:22:01.762888,13.4405548,52.505055
1207,175227,1,2019-06-13 12:22:01.762888,13.4405548,52.505055
1208,178139,1,2019-06-13 12:22:01.762888,13.4405548,52.505055
1209,176452,1,2019-06-13 12:22:01.762888,13.4405548,52.505055
1210,175980,1,2019-06-13 12:22:01.762888,13.4405548,52.505055
1211,176784,1,2019-06-13 12:22:01.762888,13.4405365,52.504993
1212,177426,1,2019-06-13 12:22:01.762888,13.433606,52.50025
1213,174771,1,2019-06-13 12:22:01.762888,13.396041,52.49415
1214,176200,1,2019-06-13 12:22:01.762888,13.375443,52.50057
1215,176495,1,2019-06-13 12:22:01.762888,13.418823,52.494785
1216,177110,1,2019-06-13 12:22:01.762888,13.375548,52.500313
1217,175240,1,2019-06-13 12:22:01.762888,13.4423685,52.50607
1218,177655,1,2019-06-13 12:22:01.762888,13.364397,52.50977
1219,184083,1,2019-06-13 12:22:01.762888,13.448643,52.516983
1220,177374,1,2019-06-13 12:22:01.762888,13.429357,52.497723
1221,176364,1,2019-06-13 12:22:01.762888,13.419238,52.49465
1222,177988,1,2019-06-13 12:22:01.762888,13.375302,52.500153
1223,176865,1,2019-06-13 12:22:01.762888,13.375304,52.5001
1224,175879,1,2019-06-13 12:22:01.762888,13.438767,52.502728
1225,177125,1,2019-06-13 12:22:01.762888,13.375334,52.50008
1226,175796,1,2019-06-13 12:22:01.762888,13.37683,52.499195
1227,175920,1,2019-06-13 12:22:01.762888,13.390221,52.49455
1228,183786,1,2019-06-13 12:22:01.762888,13.3741995,52.5005569
1229,183984,1,2019-06-13 12:22:01.762888,13.3741995,52.5005569
1230,177638,1,2019-06-13 12:22:01.762888,13.3741995,52.5005569
1231,175929,1,2019-06-13 12:22:01.762888,13.3741995,52.5005569
1232,183776,1,2019-06-13 12:22:01.762888,13.3741995,52.5005569
1233,177213,1,2019-06-13 12:22:01.762888,13.3741995,52.5005569
1234,183688,1,2019-06-13 12:22:01.762888,13.362206,52.52727
1235,177740,1,2019-06-13 12:22:01.762888,13.361298,52.51512
1236,177129,1,2019-06-13 12:22:01.762888,13.419087,52.494392
1237,186914,1,2019-06-13 12:22:01.762888,13.434032,52.499573
1238,176193,1,2019-06-13 12:22:01.762888,13.444713,52.532238
1239,174872,1,2019-06-13 12:22:01.762888,13.4266207,52.5438816
1240,176926,1,2019-06-13 12:22:01.762888,13.408585,52.49281
1241,176576,1,2019-06-13 12:22:01.762888,13.4018545,52.492744
1242,175924,1,2019-06-13 12:22:01.762888,13.401894,52.49272
1243,178152,1,2019-06-13 12:22:01.762888,13.437931,52.50142
1244,175167,1,2019-06-13 12:22:01.762888,13.418455302,52.493860923
1245,175029,1,2019-06-13 12:22:01.762888,13.390283,52.545948
1246,175278,1,2019-06-13 12:22:01.762888,13.384609,52.495525
1247,177663,1,2019-06-13 12:22:01.762888,13.370783,52.502106
1248,176123,1,2019-06-13 12:22:01.762888,13.442469,52.50477
